Song,Artist,Average_Rank,Max_Rank,First_Week_on_Board,First_Rank_on_Board,Last_Week_on_Board,Last_Rank_on_Board,Weeks_on_Board,track_id,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,tag,year,views,features,lyrics,id
Everlasting Love,Gloria Estefan,45.1,27,1/25/1995,77,6/7/1995,77,20,0DCxAJasKxjhODdqpF4s36,36,1Hx9JuA0e9dAm5z6f0oNE6,The Very Best Of Gloria Estefan (English Version),1984,This Is Gloria Estefan,37i9dQZF1DXarsfY89zXC6,latin,latin pop,0.708,0.817,7,-6.689,1,0.0383,0.156,0,0.111,0.853,128.871,240720,pop,1994,937,{},"Hearts gone astray, leaving hurt when they go
I went away, just when you needed me so
Filled with regret, I come back begging you
Forgive forget, with a love we once knew

[Chorus]
Open up your eyes, then you'll realize
Here I stand with my, everlasting love
Need you by my side, want to be your bride
You'll never be denied, everlasting love
From the very start, open up your heart
Be a lasting part of everlasting love

Real love to last forever
Real love to last forever

Where life's river flows, no one really knows
Till someone's there to show the way to lasting love
Like the sun that shines, endlessly it shines
You always will be mine. It's eternal love
Whenever love went wrong, ours would still be strong
We'd have our very own, everlasting love
Real love to last forever
Real love to last forever

You give me
You give me
You give me everlasting love
You give me
You give me
You give me everlasting love
You give me
You give me
You give me everlasting love

You know you give it to me
Everlasting love

[Chorus]
Open up your eyes, then you'll realize
Here I stand with my, everlasting love
Need you by my side, want to be your bride
You'll never be denied, everlasting love
From the very start, open up your heart
Be a lasting part of everlasting love

Real love to last forever
Real love to last forever
[Chorus]
Open up your eyes, then you'll realize
Here I stand with my, everlasting love
Need you by my side, want to be your bride
You'll never be denied, everlasting love
From the very start, open up your heart
Be a lasting part of everlasting love

Everlasting love
Everlasting love
Everlasting love
Everlasting love

You know you give me
You know you give me
You know you give it to me
Everlasting love

You know you give me
You know you give me
You know you give it to me
Everlasting love
Everlasting love",1207986
Cuts Both Ways,Gloria Estefan,48.333333333333336,8,7/26/1989,63,11/14/1990,162,69,2sse25kdRSbaFvA8i0hynD,41,4RaCI7dlcYLPLhLeEzbgT8,Cuts Both Ways,7/6/1989,This Is Gloria Estefan,37i9dQZF1DXarsfY89zXC6,latin,latin pop,0.38,0.309,11,-12.6,1,0.0329,0.649,0,0.0733,0.299,83.718,193608,pop,1989,1408,{},"[Verse 1:]
It cuts both ways
Our love is like knife
That cuts both ways
It's driven deep into my heart each time
That I realize
How it cuts both ways

Can't be together
Cannot live apart
We're heading straight into a broken heart
But I can't stop

[Chorus:]
'Cause I feel too much to let you go
I'm hurting you and it's hard I know
To stay and fight for what we've got
Knowing it'll never be good enough

'Cause you and I are dangerous
We want too much and life ain't that way
Don't ask for more
Don't be a fool
Haven't we already broken every rule
[Verse 2:]
It cuts both ways
We're in too deep for sorry alibis
Can't have regrets or even question why
We can't say goodbye
Because it cuts both ways

No more illusions of the love we make
No sacrifice would ever be too great
If you would just stay

[Repeat Chorus:]

[Bridge:]
Cuts both ways
Our love is like a knife that cuts both ways
It's driving deep into my heart each time
I see we living the lie
And it cuts both ways

It cuts both ways, mmm
Cuts both ways
Cuts both ways",721193
California Girls,David Lee Roth,34.1875,3,1/16/1985,43,5/1/1985,99,16,4H3vuLX59XPqdtTpIesGyS,46,2CLt8z7ozftRAx6I37C7rE,Crazy From The Heat,1/15/1985,80s Pop & Rock Hits and Album Tracks,0XOIK4m26aeYSD61E5nSVW,rock,album rock,0.582,0.748,4,-5.93,1,0.0521,0.432,0,0.0707,0.433,115.13,171456,rock,1984,4078,{},"[Verse 1]
Well East coast girls are hip
I really dig those styles they wear
And the Southern girls with the way they talk
They knock me out when I'm down there

[Verse 2]
The Mid-West farmer's daughters really make you feel alright
And the Northern girls with the way they kiss
They keep their boyfriends warm at night

[Hook]
I wish they all could be California
I wish they all could be California
I wish they all could be California girls

[Verse 3]
The West coast has the sunshine
And the girls all get so tanned
I dig a french bikini on Hawaii island
Dolls by a palm tree in the sand
[Verse 4]
I been all around this great big world
And I seen all kinds of girls
Yeah, but I couldn't wait to get back in the states
Back to the cutest girls in the world

[Hook]

[Outro]
I wish they all could be California
(Girls, girls, girls yeah I dig the)
I wish they all could be California
(Girls, girls, girls yeah I dig the)
I wish they all could be California
(Girls, girls, girls yeah I dig the)
I wish they all could be California
(Girls, girls, girls yeah I dig the)",119412
In Case You Didn't Know,Brett Young,46.107142857142854,19,2/22/2017,94,8/30/2017,45,28,10M2Ex445zw585Ducldzkw,73,6MTPPsqX8KnmDWmnQmbxJ5,Brett Young,2/10/2017,School Dance 2019 (Squeaky Clean),0SqaMfNsngZCpPw0UuelA7,latin,latin hip hop,0.607,0.536,10,-7.306,1,0.0305,0.386,0,0.102,0.434,147.986,224853,NA,NA,NA,NA,NA,NA
Green-Eyed Lady,Sugarloaf,27,3,8/12/1970,92,12/2/1970,29,17,7s2orxqJ8qE0aG3Ngvct3C,47,6pjUe7X2t0bBla4KbMR1h5,Green-Eyed Lady,1/1/1970,Hard Rock Cafe Classics,3sv5ViKoPDNnZRsklzEGMN,rock,hard rock,0.564,0.523,7,-12.908,1,0.122,0.178,0.0303,0.0624,0.89,149.304,219760,rock,1970,49956,{},"Green-eyed lady, lovely lady
Strolling slowly towards the sun
Green-eyed lady, ocean lady
Soothing every raging wave that comes

Green-eyed lady, passion's lady
Dressed in love, she lives for life to be
Green-eyed lady feels life I never see
Setting suns and lonely lovers free

Green-eyed lady, wind-swept lady
Rules the night, the waves, the sand
Green-eyed lady, ocean lady
Child of nature, friend of man

Green-eyed lady, passion's lady
Dressed in love, she lives for life to be
Green-eyed lady feels life I never see
Setting suns and lonely lovers free",897634
Can't You See,The Marshall Tucker Band,81,75,8/17/1977,87,9/21/1977,75,6,4fUU9WKxEgJXyrZJsUA2iP,65,1w7JOjdpfTBz4rvhWQDWJz,The Marshall Tucker Band,1973,Southern Rock/Classic Rock,0QUlq0LMDVXSBtbyYLTyZh,rock,classic rock,0.406,0.713,7,-5.49,1,0.0348,0.276,0.00354,0.112,0.577,164.444,365093,NA,NA,NA,NA,NA,NA
Moves,Big Sean,70.42105263157895,38,1/11/2017,71,5/24/2017,95,19,358uP4VwX0XYKji2IW19zi,2,40cDsJwMgOO5yFI7XQKm8U,I Decided.,2/3/2017,"🔥💵 Hip Hop, Rap, Heavy 808's - New School",3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.803,0.524,2,-6.245,1,0.277,0.0563,0,0.174,0.349,75.531,142907,rap,2016,610183,{},"[Intro]
Yeah
Sex game had her ass blowing me up (brrr)
Sex game had her ass texting me up
Yeah (808 Mafia!)
Whoa

[Chorus]
I got the moves
I got the moves
I'm making moves
You gotta move (you gotta move)
She make that back move (damn)
She made her titties move (goddamn)
I make the city move (like whoa)
I make the city move
I got the moves (I'm making-)
I got the moves (I got the moves)
I'm making moves (I'm making moves)
You gotta move (you gotta-)
She make that back move (damn)
She made her titties move (goddamn)
I make the city move (l do)
I make the city move (I do)
[Verse]
Look, give me the ball and I won't have to pass it
I ain't passing out until I'm asthma attacking
I take a plan and then I back-to-back it
Hit after hit, check the batting average
I take the work, flip it, acrobatic
Got a little time and a lot of talent
Do a little talking and a lot of action
Seen the competition, hm, not a challenge
I lean, I move, I walk through in this bitch
Packed out, but I can count on my hands who I'ma talk to in this bitch
Girls from law school in this bitch
Yeah, they paralegals
Barely 21, that's very legal
But they doing shit that's probably barely legal, aw, man
It's that nigga that you probably least expected
I just had a couple dots that need connecting
Now your top five getting redirected
From here on out, it'll be consecutive
We making moves like Tarantino, like J.J. Abrams
Moving like Channing Tatum
Moving like Jason Statham
Motherfuck the whole industry
Half of these niggas my mini-me's
I got this bitch going off more than breaking and entering
You hot for a minute, me
I make the shit that last for infinity
Hop in the booth, man, that shit like a gym to me, don't test the agility
Silly, silly, thinking that the negativity you talking could ever fuck up the tranquility, look
Okay, okay, okay, I'm on Rodeo for the day
If you owe me then you better pay your layaway, away
Stay away, or your ass might get K.O., kay today
Man, that ""pew! pew!"" hit your ass from like way, a-ways, away
[Chorus]
I got the moves
I got the moves (whoa)
I'm making moves
You gotta move (you gotta move)
She make that back move (damn)
She made her titties move (goddamn)
I make the city move (like whoa)
I make the city move
I got the moves (I'm making-)
I got the moves (I got the moves)
I'm making moves (I'm making moves)
You gotta move (you gotta-)
She make that back move (damn)
She made her titties move (goddamn)
I make the city move (I do)
I make the city move (yeah I do)

[Outro]
Look, I'm a Don, I'm a Don, I'm a Don (Don)
I gave my whole family jobs and I take care of my Mom
Me and my girl been through so much, that's my partner in crime  (808 Mafia!)
Touch any of the above, now you harder to find
Gone",2938671
Last Child,Aerosmith,38.666666666666664,21,6/9/1976,52,9/15/1976,73,15,7gpavVMJwJYFNUzfzUdSv7,48,3VNTh6evo3MyUsStAiatcY,Aerosmith's Greatest Hits,11/11/1980,70s Hard Rock,6pZlZ20vt3aDjIKw98aBtQ,rock,hard rock,0.599,0.613,8,-9.978,1,0.0344,0.163,1.66e-6,0.047,0.767,84.22,206707,rock,1976,22344,{},"[Intro]
I'm dreaming tonight, I'm living back home
Right!
Yeah yeah

[Verse 1]
Take me back to a south Tallahassee
Down cross the bridge to my sweet sassafrassy
Can't stand up on my feet in the city
Got to get back to the real nitty gritty

[Verse 2]
Yes sir, no sir
Don't come close to my
Home sweet home
Can't catch no dose
Of my hot tail poon tang sweetheart
Sweathog ready to make a silk purse
From a J Paul Getty and his ear
With her face in her beer
[Chorus]
Home sweet home

[Verse 3]
Get out in the field
Put the mule in the stable
Ma she's a cooking
Put the eats on the table
Hate's in the city
And my love's in the meadow
Hands on the plow
And my feets in the ghetto

[Verse 4]
Stand up, sit down
Don't do nothing
It ain't no good when boss man's
Stuffing it down their throats
For paper notes
And their babies cry
While cities lie at their feet
When you're rocking the street

[Chorus]
Home sweet home
Mama, take me home sweet home
[Outro]
I was the last child
I'm just a punk in the street
I was the last child
I'm just a punk in the street",291705
Lady,D'Angelo,43.5,10,2/28/1996,67,7/10/1996,97,20,7AjfklMN4WpQYz5FkT4E66,62,4HTVABUq8amDUxBv3zJbX4,Brown Sugar,7/3/1995,Neo-Soul / Soulful R&B,4F3xAxHxeBwXhK6k6GPnrW,r&b,neo soul,0.815,0.364,8,-11.834,0,0.089,0.14,0.0255,0.121,0.723,84.898,346267,rb,1995,55312,"{""D\\'Angelo""}","[Intro]
Oh

[Chorus]
You're my lady
You're my lady
You're my lady (My, oh, baby)
You're my lady (Yeah)

[Verse 1]
Don't think I don't see them lookin' at ya
All of 'em wishin' they could have ya
And as a matter of fact, uh
A bunch of them are itchin' for you to scratch them
I'm tired of hidin' what we feel
I'm tryna come with the real
And I'm gonna make it known
'Cause I want them to know

[Chorus]
You're my lady (You're my lady, yeah, yeah)
You're my lady (You're, oh)
You're my lady (Lady, yeah, my divine, my divine lady)
You're my lady (Oh, oh, yeah)
[Verse 2]
You're my little baby (Baby), my darling baby (Baby)
I swear you're the talk of the town
And everybody wants to know what's goin' down
Babe, I know they've seen us before
Maybe at the liquor store (Maybe at the liquor store)
Maybe at the health food stand (Yeah)
They don't know that I'm your man (Yeah)

[Chorus]
You're my lady (You're mine, you're mine, hey)
You're my lady (Baby, ooh, you're my lady)
You're my lady (Oh, my divine, my divine)
You're my lady (Yeah, yeah, oh)

[Bridge]
I can tell they're lookin' at us
I pick you up every day from your job (You're my lady)
Every guy in the parking lot wants to rob me of my girl
And my heart and soul, and everybody wants to treat me so cold
But I know I love you and you love me (Yeah)
There's no other lover for you or me (You're my lady)

[Interlude]
Ah
Baby, yeah
Ah
Yeah
Check it out
[Vamp]
I can tell they're lookin' at us
I can tell they're lookin' at us
I can tell they're lookin' at us

[Outro]
You're my lady
My divine lady
You're my lady
Such a wonderful lady
I can tell they're lookin' at us
You're my lady (You're my lady)
Oh, oh, oh (You're my lady)
My divine lady
Yeah, yeah, oh, yeah, oh, yeah (Oh, yeah)
You're my lady (You're my lady)
Oh, yeah, oh, yeah, oh, yeah
You're my lady (Such a wonderful lady)
I can tell they're lookin' at us (You're my lady)
Everybody, everybody wants to know, baby, oh (You're my lady)
Oh, everybody wants to know what's goin' down, sugar (You're my lady)
Ayy, ooh, yeah, hey, oh (You're my lady)
(Such a beautiful lady)
I can tell they're lookin' at us (You're my lady)
Lookin' at us (You're my lady)
You're my lady (My divine lady)
Yeah, my, my divine, my divine lady (You're my lady)
You're my lady
(Such a beautiful lady)
I can tell they're lookin' at us (Oh, baby)
You're my lady (Oh, baby, oh, you're my)
You're my lady (My divine lady)
My divine, my divine baby (You're my lady)
(You're my lady)
Baby, baby, baby, baby, oh (You're my lady)
(Such a beautiful lady)
I can tell they're lookin' at us (You're my lady)
My divine lady
(You're my lady)
(My divine lady)",32482
Feed Me Dope,Future,68,68,11/8/2017,68,11/8/2017,68,1,3lyeSiAIdLoZUHhV8psOTI,56,187UNqZ7MX3neMYkkevmdm,SUPER SLIMEY,10/20/2017,◤ Hip Hop Dance Music – Urban – Trap – Breaking Locking Popping Bopping – WOD – World of Dance,0Hr2h94pKN8QAGVAgD6BsD,rap,southern hip hop,0.853,0.688,8,-6.509,0,0.296,0.0118,0,0.151,0.565,150.012,166693,rap,2017,83329,{},"[Intro]
Ready for whatever
Clever as it get
Do I really gotta explain myself?
Wi-Wi-Wi-Wi-William

[Chorus]
Weigh the dope up, cook the coke up
Might as well just give your ho up
I got local ho, but I shipped her out the country though
Ain't no givin' up, you already know how I give it up
Sippin' out the coffee cup, my Presidential face a hockey puck
Feed me dope, I get wavy like a boat
Feed me dope, and I start seeing ghosts
I'm off the porch, I'm skippin' court (Yeah)
Skip to my lou (Skrrt), trappin' a sport (Skip to my lou)
Okay, fish butter, chicken cutter (Okay)
Maserati, we get mozzarella, yeah (Okay)
Go'n, you doin' that wrong (Out of here), Al Capone (Skrrt, skrrt)
Don't talk on phones 'cause we gettin' dope money all night long (Brrt)
[Verse]
I need, Chinese molly, Hong Kong (Brrt)
I need, good drank, big strong (Brrt)
Durdo call me Big Papi, I get big cocky (Brrt)
Uh-oh, big molly, got my wrist rocky (Uh-oh)
Uh-oh, bring the money on a big dolly (Uh-oh)
They know, I'm a millionaire from freestyling
Uh-oh, good dope make my wrist talk (Uh-oh)
Coco, watch me hit her with a big fork (Skrrt, skrrt, skrrt, skrrt)
Toto, keep the receipt, I'm a bad boy (Skrrt, skrrt, skrrt, skrrt)
Thirty round drip, ooh, he a mad boy (Woo)
All of my diamonds clear, ooh, that's a Jag, boy (Woo)
I see Hermes spelt out on my tag, boy (Woo)
I was hustlin' in the field with all I had, boy (Whoa whoa)
My mama shed a few tears but I wasn't sad, boy (Whoa whoa)
Tried to explain to her for years, she had a cash boy (Whoa whoa)
I took a pill and a half today, that ain't my last, boy (Whoa)
The one with the wings on it, I'm takin' off like Elroy
I took a P on the head, hey, I got the B on my head
I'm livin' close to the edge, I gotta stay with some lead
I wanna hit me a lick, just so I can sleep on the bed

[Chorus]
Weigh the dope up, cook the coke up
Might as well just give your ho up
I got local ho, but I shipped her out the country though (Foreign)
Ain't no givin' up, you already know how I give it up (Pluto)
Sippin' out the coffee cup (Pluto), my Presidential face a hockey puck
I get wavy like a boat
Feed me dope, and I start seeing ghosts
I'm off the porch, I'm skippin' court (Yeah)
Skip to my lou (Skrrt), trappin' a sport (Skip to my lou)
Okay, fish butter, chicken cutter (Okay)
Maserati, we get mozzarella, yeah (Okay)
Go'n, you doin' that wrong (Out of here), Al Capone (Skrrt, skrrt)
Don't talk on phones 'cause we gettin' dope money all night long",3280980
